TIME(s), ROOM SIZE, GENERATED ROOM, ARCHETYPE, GENERATION BIAS,PARENT,TREE LAYER
344.3912,3x3,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x3 Rectangle Archetype ,52
344.9081,3x3,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x2 L Archetype ,53
345.093,3x3,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x3 Rectangle Archetype ,54
345.4403,3x3,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x1 Rhombus Archetype ,55
346.8949,3x3,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x3 Rectangle Archetype ,54
347.0913,3x3,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 T Archetype ,55
347.6121,3x3,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x3 T Archetype ,55
347.7833,3x3,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x1 Square Archetype ,56
348.1542,3x3,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x2 Rectangle Archetype ,57
348.5032,3x3,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x1 Square Archetype ,58
348.8828,3x3,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 T Archetype ,59
349.4131,3x3,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 T Archetype ,59
349.5836,3x3,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x3 Rectangle Archetype ,60
350.1407,3x3,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x3 Rectangle Archetype ,60
352.4819,3x3,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x3 Rectangle Archetype ,60
352.6481,3x3,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x3 T Archetype ,61
353.0131,3x3,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x1 Square Archetype ,62
353.3917,3x3,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x3 Rectangle Archetype ,63
353.912,3x3,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x3 Rectangle Archetype ,63
354.0863,3x3,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x2 Rectangle Archetype ,64
354.4512,3x3,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x1 Square Archetype ,65
354.8053,3x3,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 Rectangle Archetype ,66
355.8824,3x3,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 Rectangle Archetype ,66
356.0816,3x3,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x3 Rectangle Archetype ,67
356.6144,3x3,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x3 Rectangle Archetype ,67
356.7872,3x3,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x3 Rectangle Archetype ,68
357.15,3x3,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x3 Rectangle Archetype ,68
357.3512,3x3,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x3 Rectangle Archetype ,68
357.5026,3x3,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x3 Rectangle Archetype ,69
358.5937,3x3,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x3 Rectangle Archetype ,69
358.7918,3x3,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 Rectangle Archetype ,70
359.4906,3x3,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x3 Rectangle Archetype ,71
360.1863,3x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,null,0
360.1863,3x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x1 Square Archetype ,1
360.5875,3x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x1 Square Archetype ,1
361.106,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 T Archetype ,2
361.6565,3x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x3 Rectangle Archetype ,3
362.1933,3x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x3 T Archetype ,4
362.3987,3x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x1 Square Archetype ,5
363.0868,3x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x2 L Archetype ,6
363.283,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x1 Square Archetype ,7
363.652,3x4,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x3 Rectangle Archetype ,8
364.3513,3x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,3x2 L Archetype ,9
364.5548,3x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x2 Rectangle Archetype ,10
365.0814,3x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x2 Rectangle Archetype ,10
365.2547,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x2 Rectangle Archetype ,11
365.6162,3x4,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,1x3 Rectangle Archetype ,12
365.9908,3x4,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,1x3 Rectangle Archetype ,12
366.1487,3x4,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x4 Rectangle Archetype ,13
366.6806,3x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x4 Rectangle Archetype ,13
366.8855,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 T Archetype ,14
367.5906,3x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x3 Rectangle Archetype ,15
367.9543,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x3 Rectangle Archetype ,15
368.1484,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x3 Rectangle Archetype ,16
368.6929,3x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x3 Rectangle Archetype ,16
369.2021,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x2 L Archetype ,17
369.7478,3x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x3 Rectangle Archetype ,18
369.9599,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x2 Rectangle Archetype ,19
370.6495,3x4,2x2 Square Sample Room Variant(Clone),2x2 Square Archetype ,20,1x3 Rectangle Archetype ,20
370.847,3x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x2 Square Archetype ,21
371.1957,3x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x2 Rectangle Archetype ,22
372.9846,3x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x3 Rectangle Archetype ,20
373.1848,3x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x1 Square Archetype ,21
373.5454,3x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x3 Rectangle Archetype ,22
374.0949,3x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x3 Rectangle Archetype ,22
374.2466,3x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x1 Square Archetype ,23
374.6146,3x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x3 Rectangle Archetype ,24
375.1481,3x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x3 Rectangle Archetype ,24
375.3405,3x4,3x3 Triangle Sample Room Variant(Clone),3x3 Triangle Archetype ,25,1x2 Rectangle Archetype ,25
375.6923,3x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,3x3 Triangle Archetype ,26
376.046,3x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x1 Square Archetype ,27
376.4056,3x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x2 Triangle Archetype ,28
376.7836,3x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x1 Rhombus Archetype ,29
377.144,3x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x2 Triangle Archetype ,30
379.6437,3x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x2 Rectangle Archetype ,25
380.0052,3x4,3x3 T Sample Room Variant(Clone),3x3 T Archetype ,30,1x1 Square Archetype ,26
381.8074,3x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x2 Rectangle Archetype ,25
382.1837,3x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x2 Rectangle Archetype ,25
382.3581,3x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,2x3 Rectangle Archetype ,26
382.8957,3x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,2x3 Rectangle Archetype ,26
383.0895,3x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,2x3 Rectangle Archetype ,27
383.6151,3x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,2x3 Rectangle Archetype ,27
383.7935,3x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,2x3 T Archetype ,28
384.3448,3x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x3 T Archetype ,28
384.5106,3x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x2 Rectangle Archetype ,29
385.2476,3x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x3 T Archetype ,30
385.4074,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x2 Rectangle Archetype ,31
385.7931,3x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x3 Rectangle Archetype ,32
386.1515,3x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x2 Triangle Archetype ,33
386.4835,3x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x2 Triangle Archetype ,34
386.8448,3x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,1x2 Rectangle Archetype ,35
387.2131,3x4,2x2 Triangle Sample Room Variant(Clone),2x2 Triangle Archetype ,20,2x2 Triangle Archetype ,36
387.5929,3x4,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,2x2 Triangle Archetype ,37
387.9448,3x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x4 Rectangle Archetype ,38
388.648,3x4,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x4 Rectangle Archetype ,38
389.7548,3x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,3x2 L Archetype ,39
389.9126,3x4,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x1 Square Archetype ,40
391.1818,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,3x2 L Archetype ,41
391.3513,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x3 Rectangle Archetype ,42
391.7112,3x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x3 Rectangle Archetype ,43
392.2437,3x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x3 Rectangle Archetype ,43
392.4566,3x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x1 Square Archetype ,44
393.1433,3x4,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,2x3 Rectangle Archetype ,45
393.3491,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 Rectangle Archetype ,45
393.8859,3x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x3 Rectangle Archetype ,46
394.4117,3x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x3 Rectangle Archetype ,47
394.5816,3x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x2 Rectangle Archetype ,48
394.9519,3x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x2 Rectangle Archetype ,48
395.1537,3x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 T Archetype ,49
395.4825,3x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x1 Rhombus Archetype ,50
395.8449,3x4,1x4 Rectangle Sample Room Variant(Clone),1x4 Rectangle Archetype ,20,1x1 Square Archetype ,51
396.2042,3x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x1 Square Archetype ,51
396.39,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x2 Rectangle Archetype ,52
396.7557,3x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x3 Rectangle Archetype ,53
397.2852,3x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x3 Rectangle Archetype ,53
397.4941,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x3 Rectangle Archetype ,53
398.0063,3x4,3x3 T Sample Room Variant(Clone),3x3 T Archetype ,30,1x3 Rectangle Archetype ,54
398.9129,3x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x3 Rectangle Archetype ,54
399.0887,3x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x3 Rectangle Archetype ,55
399.449,3x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x1 Square Archetype ,56
399.8037,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x1 Square Archetype ,56
399.9952,3x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,1x3 Rectangle Archetype ,57
400.3409,3x4,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,2x1 Rhombus Archetype ,58
401.7964,3x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x3 Rectangle Archetype ,57
401.9846,3x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 Rectangle Archetype ,58
402.3428,3x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x3 Rectangle Archetype ,58
402.5101,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 Rectangle Archetype ,58
402.6916,3x4,3x3 Triangle Sample Room Variant(Clone),3x3 Triangle Archetype ,25,1x3 Rectangle Archetype ,59
403.2457,3x4,2x3 Rectangle Sample Room Variant(Clone),2x3 Rectangle Archetype ,30,1x3 Rectangle Archetype ,59
403.4162,3x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 Rectangle Archetype ,60
403.9517,3x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,2x3 Rectangle Archetype ,60
404.152,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x1 Square Archetype ,61
404.4963,3x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x1 Square Archetype ,61
405.0505,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x2 L Archetype ,62
405.2153,3x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x3 Rectangle Archetype ,63
405.9554,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x3 T Archetype ,64
406.1156,3x4,3x3 Triangle Sample Room Variant(Clone),3x3 Triangle Archetype ,25,1x3 Rectangle Archetype ,65
406.6531,3x4,3x2 L Sample Room Variant(Clone),3x2 L Archetype ,50,1x3 Rectangle Archetype ,65
407.1861,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,3x2 L Archetype ,66
407.393,3x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x3 Rectangle Archetype ,67
407.9145,3x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x3 Rectangle Archetype ,67
408.09,3x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x3 Rectangle Archetype ,67
408.2854,3x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x1 Square Archetype ,68
408.9957,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,2x2 L Archetype ,69
409.1913,3x4,2x2 Square Sample Room Variant(Clone),2x2 Square Archetype ,20,1x3 Rectangle Archetype ,70
409.5541,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x3 Rectangle Archetype ,70
409.7005,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x3 Rectangle Archetype ,70
409.8927,3x4,2x2 L Sample Room Variant(Clone),2x2 L Archetype ,20,1x3 Rectangle Archetype ,71
410.4494,3x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x3 Rectangle Archetype ,71
410.6049,3x4,2x1 Rhombus Sample Room Variant(Clone),2x1 Rhombus Archetype ,10,2x3 T Archetype ,72
411.6898,3x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,2x3 T Archetype ,72
411.896,3x4,3x3 Square Room Sample Variant(Clone),3x3 Square Archetype ,30,1x2 Rectangle Archetype ,73
412.5807,3x4,1x3 Rectangle Sample Room Variant(Clone),1x3 Rectangle Archetype ,15,1x2 Rectangle Archetype ,73
412.946,3x4,2x3 T Sample Room Variant(Clone),2x3 T Archetype ,25,1x3 Rectangle Archetype ,74
413.4825,3x4,1x2 Rectangle Sample Room Variant(Clone),1x2 Rectangle Archetype ,10,1x3 Rectangle Archetype ,74
413.6909,3x4,1x1 Square Sample Room Variant(Clone),1x1 Square Archetype ,8,1x3 Rectangle Archetype ,74
